p0,S,F,observations,posterior_mean_A,demand_probability,best_response_product,uses_product2,q_gap_product2_minus_product1,continuation_gap_success_minus_failure,value
0.8,46,14,60,0.7580645161290323,0.2263473358223389,1,0,-0.6000000000000005,0.0,4.300599380624434
0.8,47,13,60,0.7741935483870968,0.3291674565628425,1,0,-0.6000000000000005,0.0,6.254181674694003
0.8,48,12,60,0.7903225806451613,0.44912426409343054,1,0,-0.5999999999999996,0.0,8.53336101777516
0.8,49,11,60,0.8064516129032258,0.5764253659626248,1,0,-0.5999999999999996,0.0,10.952081953289836
0.8,50,10,60,0.8225806451612904,0.698634423757052,1,0,-0.5999999999999996,0.0,13.274054051381722
0.8,51,9,60,0.8387096774193549,0.8040696893051853,1,0,-0.5999999999999996,0.0,15.277324096690839
0.8,52,8,60,0.8548387096774194,0.8851737397268262,1,0,-0.6000000000000014,0.0,16.818301053643705
0.8,53,7,60,0.8709677419354839,0.9402632834094503,1,0,-0.5999999999999979,0.0,17.86500238007817
0.8,54,6,60,0.8870967741935484,0.9729089389250793,1,0,-0.5999999999999979,0.0,18.485269829572548
0.8,55,5,60,0.9032258064516129,0.9895285453693997,1,0,-0.5999999999999979,0.0,18.801042347590734
0.8,56,4,60,0.9193548387096774,0.9966512338455369,1,0,-0.5999999999999979,0.0,18.936373426245808
0.8,57,3,60,0.9354838709677419,0.9991504227845325,1,0,-0.5999999999999979,0.0,18.98385801516554
0.8,58,2,60,0.9516129032258065,0.9998398542159795,1,0,-0.5999999999999979,0.0,18.996957212100973
0.8,59,1,60,0.967741935483871,0.9999800775579687,1,0,-0.5999999999999979,0.0,18.999621455545032
0.8,60,0,60,0.9838709677419355,0.9999987740035673,1,0,-0.5999999999999979,0.0,18.999976688004217
0.85,0,0,0,0.5,0.15000000000000002,2,1,0.031501318690083435,1.6618455755002197,1.49222252435721
0.85,0,1,1,0.3333333333333333,0.022499999999999964,1,0,-0.3027732297932795,0.7821757110703169,0.4010041407521194
0.85,1,0,1,0.6666666666666666,0.2775000000000001,2,1,0.027372861821748362,1.6509812153203909,2.062849716252339
0.85,0,2,2,0.25,0.003375000000000017,1,0,-0.5203636625596109,0.20956930905365537,0.06526402375381339
0.85,1,1,2,0.5,0.06074999999999997,1,0,-0.2065546120874402,1.0353825997698942,0.8474397348241303
0.85,2,0,2,0.75,0.3858750000000001,2,1,0.01617953547773876,1.62152509336247,2.498420950144521
0.85,0,3,3,0.2,0.0005062500000000414,1,0,-0.5844508031126945,0.04091893917711981,0.009677319250735814
0.85,1,2,3,0.4,0.011981250000000054,1,0,-0.44800454865959005,0.39998802984318416,0.21924662830439118
0.85,2,1,3,0.6,0.10951875,1,0,-0.14919359954714717,1.1863326327706654,1.2546292280742855
0.85,3,0,3,0.8,0.4779937500000001,2,1,0.005841790179658357,1.5943205004727843,2.8761543214367555
0.85,0,4,4,0.16666666666666666,7.593750000001176e-05,1,0,-0.597199862131794,0.007368783863699862,0.0014447614403716048
0.85,1,3,4,0.3333333333333333,0.002227500000000049,1,0,-0.5611836197541846,0.10214836906793515,0.042363700617491416
0.85,2,2,4,0.5,0.026611875000000063,1,0,-0.37473785863375586,0.5927951088585375,0.44235173046067555
0.85,3,1,4,0.6666666666666666,0.16479,1,0,-0.11540857137199234,1.2752406016526507,1.6286843632313408
0.85,4,0,4,0.8333333333333334,0.5562946875000001,1,0,-0.002675686283964307,1.5719060887264091,3.223004863704125
0.85,0,5,5,0.14285714285714285,1.1390624999996213e-05,1,0,-0.5995104512495193,0.001288286185475619,0.00021647963484379174
0.85,1,4,5,0.2857142857142857,0.00039867187499997847,1,0,-0.5916938371043312,0.02185832340965475,0.0075852634985436535
0.85,2,3,5,0.42857142857142855,0.005885156249999968,1,0,-0.5262646722493688,0.19404033618587163,0.1097336325664788
0.85,3,2,5,0.5714285714285714,0.047338593750000046,1,0,-0.3107780294226865,0.7611104488876672,0.7025287414250163
0.85,4,1,5,0.7142857142857143,0.22351570312500002,1,0,-0.09498238123865166,1.3289937335824962,1.977769343077667
0.85,5,0,5,0.8571428571428571,0.622850484375,1,0,-0.011213368705756732,1.5494385034059017,3.549675431804076
0.85,0,6,6,0.125,1.7085937500382897e-06,1,0,-0.5999161056464388,0.00022077461463447165,3.24648938887904e-05
0.85,1,5,6,0.25,6.94828124999658e-05,1,0,-0.5983359724953794,0.004379019749001686,0.0013207510793644094
0.85,2,4,6,0.375,0.0012216445312499546,1,0,-0.5813383353194559,0.04910964389616875,0.02317907448901916
0.85,3,3,6,0.5,0.012103171874999985,1,0,-0.48263373225815887,0.3088585993206344,0.21721941067489078
0.85,4,2,6,0.625,0.07376516015625001,1,0,-0.25930597686059986,0.8965632187878954,0.978329859562558
0.85,5,1,6,0.75,0.2834159203125002,1,0,-0.08247520515270645,1.361907354861297,2.307323593145054
0.85,6,0,6,0.875,0.67942291171875,1,0,-0.01970399417072599,1.5270947521823,3.856762096550956
0.85,0,7,7,0.1111111111111111,2.562890625279479e-07,1,0,-0.5999858440438656,3.725251614332361e-05,4.869535522957184e-06
0.85,1,6,7,0.2222222222222222,1.187472656249966e-05,1,0,-0.5996790997133123,0.0008444744386517841,0.00022564415015742883
0.85,2,5,7,0.3333333333333333,0.00024230707031247523,1,0,-0.595763112748183,0.011149703294255155,0.0046046638991591145
0.85,3,4,7,0.4444444444444444,0.0028538736328125314,1,0,-0.5649425902354238,0.0922563414857267,0.05371430779532787
0.85,4,3,7,0.5555555555555556,0.02135247011718755,1,0,-0.43498418875811296,0.434252134847071,0.3625729071159623
0.85,5,2,7,0.6666666666666666,0.10521277417968755,1,0,-0.21949510383347204,1.0013286741224419,1.2591361259038576
0.85,6,1,7,0.7777777777777778,0.3428169690234375,1,0,-0.07497627205033597,1.3816413893412223,2.6210434807651546
0.85,7,0,7,0.8888888888888888,0.7275094749609375,1,0,-0.028128166836999924,1.5049258767447364,4.1481382329474545
0.85,0,8,8,0.1,3.84433593847433e-08,1,0,-0.5999976407193262,6.20863335212656e-06,7.304249620450015e-07
0.85,1,7,8,0.2,1.9990546874515402e-06,1,0,-0.5999398362678477,0.00015832561092694124,3.798294110536861e-05
0.85,2,6,8,0.3,4.6439578125001546e-05,1,0,-0.5990909729016176,0.0023921765746902795,0.0008824573797571527
0.85,3,5,8,0.4,0.0006340420546875336,1,0,-0.5910317661079685,0.023600615505345833,0.012032160674012308
0.85,4,4,8,0.5,0.005628663105468723,1,0,-0.5421369961851855,0.1522710626705643,0.104288502159739
0.85,5,3,8,0.6,0.0339315157265625,1,0,-0.3877982862217195,0.558425562574422,0.53854063700681
0.85,6,2,8,0.7,0.14085340340625008,1,0,-0.18915913994730804,1.0811601580333994,1.5398693111292518
0.85,7,1,8,0.8,0.4005208449140627,1,0,-0.07081646137468,1.392588259540315,2.921510700470474
0.85,8,0,8,0.9,0.7683830537167969,1,0,-0.03648206257703723,1.4829419405867466,4.4264365772152106
0.85,0,9,9,0.09090909090909091,5.766503941018186e-09,1,0,-0.5999996107202419,1.0244204160805452e-06,1.0956360395949885e-07
0.85,1,8,9,0.18181818181818182,3.3253505860031396e-07,1,0,-0.5999889703052168,2.9025512587314063e-05,6.318196956086059e-06
0.85,2,7,9,0.2727272727272727,8.66513320307849e-06,1,0,-0.5998124930512915,0.0004934393387065858,0.00016464380788302728
0.85,3,6,9,0.36363636363636365,0.00013457994960941466,1,0,-0.5978767525577098,0.005587493269184584,0.002556820382573307
0.85,4,5,9,0.45454545454545453,0.0013832352123046565,1,0,-0.5833592328022732,0.04379149262559703,0.02615743588791914
0.85,5,4,9,0.5454545454545454,0.00987409099863279,1,0,-0.5135790720762266,0.22742349453624583,0.17842849855848344
0.85,6,3,9,0.6363636363636364,0.049969798878515714,1,0,-0.3441701968483615,0.6732363240832591,0.7368540611329054
0.85,7,2,9,0.7272727272727273,0.17980351963242192,1,0,-0.16613130681848043,1.1417597188987352,1.818014219166305
0.85,8,1,9,0.8181818181818182,0.4557001762344728,1,0,-0.06898537838532537,1.397406898985985,3.21060247870662
0.85,9,0,9,0.9090909090909091,0.8031255956592773,1,0,-0.044766171496093854,1.4611416539576485,4.693544419293366
0.85,0,10,10,0.08333333333333333,8.649755356415767e-10,1,0,-0.5999999362997261,1.6763229939422608e-07,1.6434535911845697e-08
0.85,1,9,10,0.16666666666666666,5.478178710660586e-08,1,0,-0.5999980146704744,5.224551382814297e-06,1.040854951992391e-06
0.85,2,8,10,0.25,1.5824247803220004e-06,1,0,-0.5999624989683995,9.868692526450299e-05,3.0066367539306454e-05
0.85,3,7,10,0.3333333333333333,2.755235566409553e-05,1,0,-0.5995219180628415,0.0012581103609432388,0.0005235057062458922
0.85,4,6,10,0.4166666666666667,0.0003218782390136399,1,0,-0.5956763331998327,0.011378070526755948,0.006110998975430476
0.85,5,5,10,0.5,0.0026568635802538543,1,0,-0.5720820535287128,0.07346828018759771,0.049902491601027506
0.85,6,4,10,0.5833333333333334,0.015888447180615217,1,0,-0.480811445499723,0.31365409079020273,0.27732598613727333
0.85,7,3,10,0.6666666666666666,0.06944485699160152,1,0,-0.30563943943410665,0.7746330541207718,0.9505623102205324
0.85,8,2,10,0.75,0.22118801812272948,1,0,-0.14867581512157768,1.1876952233642681,2.0923220291192677
0.85,9,1,10,0.8333333333333334,0.5078139891481934,1,0,-0.06884092824157229,1.3977870309432299,3.4897289281052526
0.85,10,0,10,0.9166666666666666,0.8326567563103857,1,0,-0.05298101310174985,1.4395236497322368,4.950870582062901
0.85,0,11,11,0.07692307692307693,1.2974632479512138e-10,1,0,-0.5999999896487069,2.7240244875914805e-08,2.4651801894449984e-09
0.85,1,10,11,0.15384615384615385,8.952497299041795e-09,1,0,-0.5999996480558718,9.261687583480366e-07,1.7009747958367106e-07
0.85,2,9,11,0.23076923076923078,2.839282360334039e-07,1,0,-0.5999926873587955,1.9243792643063367e-05,5.394648862397968e-06
0.85,3,8,11,0.3076923076923077,5.477914412854723e-06,1,0,-0.599896405192887,0.00027261791345536534,0.00010408157412690096
0.85,4,7,11,0.38461538461538464,7.170123816646612e-05,1,0,-0.5989438344548863,0.002779383013457176,0.0013621919350701398
0.85,5,6,11,0.46153846153846156,0.0006721260401997275,1,0,-0.5920650349263216,0.02088148703599601,0.012740262461826088
0.85,6,5,11,0.5384615384615384,0.004641601120308092,1,0,-0.556807965321762,0.11366324915325776,0.0862085426494238
0.85,7,4,11,0.6153846153846154,0.02392190865226318,1,0,-0.4458285837239877,0.405714253357927,0.3998626334396265
0.85,8,3,11,0.6923076923076923,0.09220633116127075,1,0,-0.2725819563438301,0.8616264306741326,1.1744956875603982
0.85,9,2,11,0.7692307692307693,0.2641819137765491,1,0,-0.13548776691411257,1.222400613383915,2.3621909109246664
0.85,10,1,11,0.8461538461538461,0.5565404042225222,1,0,-0.0699566707442747,1.394850866462436,3.7599779418678962
0.85,11,0,11,0.9230769230769231,0.857758242863828,1,0,-0.061126255058694845,1.4180888024771177,5.199501591600133
0.85,0,12,12,0.07142857142857142,1.946198757707407e-11,1,0,-0.5999999983278683,4.4003465586679365e-09,3.697777644176845e-10
0.85,1,11,12,0.14285714285714285,1.453159037545504e-09,1,0,-0.5999999384098029,1.6207946604243995e-07,2.761002264033249e-08
0.85,2,10,12,0.21428571428571427,5.0198858181360606e-08,1,0,-0.5999986039542557,3.67380459026373e-06,9.53778780988369e-07
0.85,3,9,12,0.2857142857142857,1.0630261626509707e-06,1,0,-0.5999782449208684,5.7250208240803835e-05,2.0197571424051736e-05
0.85,4,8,12,0.35714285714285715,1.5411412975896432e-05,1,0,-0.5997534617355561,0.0006487849064311658,0.0002928154848794171
0.85,5,7,12,0.42857142857142855,0.00016176495847153305,1,0,-0.597907027534308,0.005507822278136678,0.0030721984983365933
0.85,6,6,12,0.5,0.00126754730221601,1,0,-0.5865914428137475,0.035285676805927445,0.0239536855343326
0.85,7,5,12,0.5714285714285714,0.007533647250101416,1,0,-0.537535363178527,0.16438062321440236,0.13761693468759037
0.85,8,4,12,0.6428571428571429,0.03416457202861434,1,0,-0.4105801240278456,0.49847335782145863,0.5433311880455174
0.85,9,3,12,0.7142857142857143,0.11800266855356256,1,0,-0.2447110719182377,0.9349708633730581,1.40495761871965
0.85,10,2,12,0.7857142857142857,0.3080356873434451,1,0,-0.12560195220351789,1.2484159152538998,2.627358232103565
0.85,11,1,12,0.8571428571428571,0.6017230800187181,1,0,-0.07203887721696045,1.3893713757448407,4.022209098566001
0.85,12,0,12,0.9285714285714286,0.8790945064342537,1,0,-0.06920057472018382,1.396840592841622,5.4402979010431185
0.85,0,13,13,0.06666666666666667,2.919331443251849e-12,1,0,-0.5999999997312643,7.071990778507666e-10,5.5467297432899164e-11
0.85,1,12,13,0.13333333333333333,2.3451651731676293e-10,1,0,-0.5999999893401593,2.8052212369423448e-08,4.4558138561008356e-09
0.85,2,11,13,0.2,8.765013825851042e-09,1,0,-0.5999997382416251,6.888378288278937e-07,1.665352798985408e-07
0.85,3,10,13,0.26666666666666666,2.0212295381849543e-07,1,0,-0.5999955501031323,1.1710254914921448e-05,3.840339870162271e-06
0.85,4,9,13,0.3333333333333333,3.2152841845656255e-06,1,0,-0.5999445251924624,0.0001459863356250148,6.10905481109661e-05
0.85,5,8,13,0.4,3.736444480018086e-05,1,0,-0.5994762030790233,0.0013784129499386092,0.0007098754545421319
0.85,6,7,13,0.4666666666666667,0.00032763231003318793,1,0,-0.5961939343409315,0.010015962260706428,0.0062176977326788094
0.85,7,6,13,0.5333333333333333,0.002207462294398832,1,0,-0.5788309756099301,0.05570795892123648,0.04150337453860625
0.85,8,5,13,0.6,0.011528285966878271,1,0,-0.5146930790612105,0.2244918972073408,0.2058839977530086
0.85,9,4,13,0.6666666666666666,0.04674028650735651,1,0,-0.3766235383324459,0.5878327938619841,0.7043573555744672
0.85,10,3,13,0.7333333333333333,0.14650762137204487,1,0,-0.22145803316954105,0.9961630706064708,1.6393282189475253
0.85,11,2,13,0.8,0.3520887962447361,1,0,-0.11830477528036232,1.2676190124200983,2.887744134201425
0.85,12,1,13,0.8666666666666667,0.6433287939810485,1,0,-0.07487858561803051,1.3818984588999168,4.277115509946266
0.85,13,0,13,0.9333333333333333,0.8972303304691157,1,0,-0.07720176677794477,1.3757848242685666,5.673956102787888
0.85,0,14,14,0.0625,4.3787196091216174e-13,1,0,-0.5999999999570025,1.1315159922316832e-10,8.31956725760172e-12
0.85,1,13,14,0.125,3.765887601758777e-11,1,0,-0.5999999981725987,4.808950368812077e-09,7.155186451083684e-10
0.85,2,12,14,0.1875,1.514091074739099e-09,1,0,-0.599999951675386,1.2717003689201126e-07,2.8767731014531817e-08
0.85,3,11,14,0.25,3.7768704830298816e-08,1,0,-0.5999991100213893,2.342048975359631e-06,7.176055598424255e-07
0.85,4,10,14,0.3125,6.540971384527694e-07,1,0,-0.5999878962989906,3.185184476138155e-05,1.2427860474763873e-05
0.85,5,9,14,0.375,8.33765827690236e-06,1,0,-0.5998742618158676,0.00033088995824311177,0.00015841419609977867
0.85,6,8,14,0.4375,8.090462458520964e-05,1,0,-0.5989827419282239,0.002676994925726748,0.001536827146038388
0.85,7,7,14,0.5,0.0006096068076879568,1,0,-0.5935476830126498,0.016979781545658098,0.011552789406744816
0.85,8,6,14,0.5625,0.003605585845270709,1,0,-0.5684495627959862,0.08302746632635191,0.06726074832798129
0.85,9,5,14,0.625,0.01681008604795009,1,0,-0.4890760162043417,0.2919052205148905,0.2917526455353221
0.85,10,4,14,0.6875,0.06170538673705983,1,0,-0.3449953287880956,0.6710649242418538,0.8795854393973062
0.85,11,3,14,0.75,0.17734479760294863,1,0,-0.2021888776014631,1.046871374732992,1.875748510003777
0.85,12,2,14,0.8125,0.39577479590518294,1,0,-0.11306469228716365,1.2814087045074634,3.1433675224238753
0.85,13,1,14,0.875,0.6814140244542586,1,0,-0.0783226863803268,1.372835035841247,4.525265981323792
0.85,14,0,14,0.9375,0.9126457808987483,1,0,-0.08512699093478915,1.3549289712242398,5.901050805592359
0.85,0,15,15,0.058823529411764705,6.572520305780927e-14,1,0,-0.5999999999931473,1.8033463611889194e-11,1.248778858104932e-12
0.85,1,14,15,0.11764705882352941,6.0210725294496115e-12,1,0,-0.5999999996893416,8.175219396720637e-10,1.1440037808127325e-10
0.85,2,13,15,0.17647058823529413,2.591237224791598e-10,1,0,-0.5999999911980174,2.3163112033032782e-08,4.92335074689335e-09
0.85,3,12,15,0.23529411764705882,6.952283193584208e-09,1,0,-0.5999998254273231,4.5940178124021584e-07,1.320933876389046e-07
0.85,4,11,15,0.29411764705882354,1.3021796985146494e-07,1,0,-0.5999974279620603,6.768520893699979e-06,2.4741423629985357e-06
0.85,5,10,15,0.35294117647058826,1.806631309220208e-06,1,0,-0.599970850454314,7.670933075258775e-05,3.432598712438009e-05
0.85,6,9,15,0.4117647058823529,1.922270322318731e-05,1,0,-0.5997404641485485,0.000682989082766968,0.00036521594536749187
0.85,7,8,15,0.47058823529411764,0.00016020995205057176,1,0,-0.5981639626845877,0.004831677145821831,0.0030422108710942398
0.85,8,7,15,0.5294117647058824,0.001059003663325453,1,0,-0.5896864598854292,0.027140895038343996,0.020021992416752336
0.85,9,6,15,0.5882352941176471,0.0055862608756725995,1,0,-0.5552665218703503,0.11771967928855157,0.10304945874310424
0.85,10,5,15,0.6470588235294118,0.023544381151316518,1,0,-0.46169624197173675,0.36395725796911405,0.3949546792579947
0.85,11,4,15,0.7058823529411765,0.07905129836694313,1,0,-0.3162501588323048,0.7467101083360407,1.0660196034998486
0.85,12,3,15,0.7647058823529411,0.21010929734828365,1,0,-0.1863042547235101,1.0886730138854996,2.1128909782328407
0.85,13,2,15,0.8235294117647058,0.4386206801875442,1,0,-0.10948123418023359,1.2908388574204381,3.394299682740304
0.85,14,1,15,0.8823529411764706,0.7160987879209321,1,0,-0.08225598881546947,1.3624842399592918,4.767134718581551
0.85,15,0,15,0.9411764705882353,0.9257489137639361,1,0,-0.09297301549475456,1.334281538171699,6.122063689805791
0.85,0,16,16,0.05555555555555555,9.880984919163893e-15,1,0,-0.5999999999989114,2.8645974481541928e-12,1.8773871346427192e-13
0.85,1,15,16,0.1111111111111111,9.590106486712102e-13,1,0,-0.5999999999475766,1.3795631306000037e-10,1.8221202325353466e-11
0.85,2,14,16,0.16666666666666666,4.398648112413639e-11,1,0,-0.599999998415643,4.169360422575669e-09,8.357431419974171e-10
0.85,3,13,16,0.2222222222222222,1.2630976264915716e-09,1,0,-0.5999999663324147,8.859890895454718e-08,2.39988551750302e-08
0.85,4,12,16,0.2777777777777778,2.5442136175612973e-08,1,0,-0.5999994658075927,1.4057694927687163e-06,4.83400636415246e-07
0.85,5,11,16,0.3333333333333333,3.8167997074012305e-07,1,0,-0.5999934413105298,1.7259709132004035e-05,7.251921530115224e-06
0.85,6,10,16,0.3888888888888889,4.41904209624866e-06,1,0,-0.5999362886638328,0.00016766141096654963,8.396125228270298e-05
0.85,7,9,16,0.4444444444444444,4.037079054730608e-05,1,0,-0.5995037321316545,0.0013059680745931177,0.000766950335049671
0.85,8,8,16,0.5,0.0002950290087417873,1,0,-0.5968828148087817,0.008203118924258826,0.005598627480871502
0.85,9,7,16,0.5555555555555556,0.0017380922451775138,1,0,-0.5843253515419176,0.041249074889690596,0.0327395225192155
0.85,10,6,16,0.6111111111111112,0.008279978917019148,1,0,-0.5393014150903701,0.1597331181832368,0.15045920180776706
0.85,11,5,16,0.6666666666666666,0.03187041873366048,1,0,-0.43360503413844964,0.437881489109343,0.5144164597768811
0.85,12,4,16,0.7222222222222222,0.09870999821414417,1,0,-0.29057957085287356,0.8142642872292799,1.2611265681129218
0.85,13,3,16,0.7777777777777778,0.24438600477417283,1,0,-0.17327650396309702,1.122956568518165,2.3497995819984214
0.85,14,2,16,0.8333333333333334,0.4802423963475524,1,0,-0.10724887711261832,1.2967134812825836,3.6406384394188596
0.85,15,1,16,0.8888888888888888,0.7475463067973827,1,0,-0.08658971341578159,1.351079701537416,5.003122679378151
0.85,16,0,16,0.9444444444444444,0.9368865766993457,1,0,-0.10073641930149968,1.3138515281539522,6.33740421754985
0.85,0,17,17,0.05263157894736842,1.4432899320127035e-15,1,0,-0.5999999999998276,4.53526105559817e-13,2.7422508708245052e-14
0.85,1,16,17,0.10526315789473684,1.5221157667610896e-13,1,0,-0.5999999999912115,2.312772196039919e-11,2.8920199568624378e-12
0.85,2,15,17,0.15789473684210525,7.413070157724633e-12,1,0,-0.5999999997177866,7.426669283174907e-10,1.408483330168628e-10
0.85,3,14,17,0.21052631578947367,2.2685309186698532e-10,1,0,-0.599999993603159,1.6833792238386597e-08,4.3102087555925315e-09
0.85,4,13,17,0.2631578947368421,4.8899534421664725e-09,1,0,-0.5999998912536981,2.861744785609713e-07,9.290911771013971e-08
0.85,5,12,17,0.3157894736842105,7.887781139359618e-08,1,0,-0.5999985621323046,3.78386235610937e-06,1.498678610478856e-06
0.85,6,11,17,0.3684210526315789,9.872842896552214e-07,1,0,-0.5999848682248009,3.982046105015042e-05,1.8758387742482892e-05
0.85,7,10,17,0.42105263157894735,9.81180436399054e-06,1,0,-0.5998713885320863,0.0003384512313518988,0.0001864197987090325
0.85,8,9,17,0.47368421052631576,7.85695232764505e-05,1,0,-0.5991097930265639,0.002342649930095144,0.0014923878733021502
0.85,9,8,17,0.5263157894736842,0.0005114884942071241,1,0,-0.5949763803220456,0.013220051784090327,0.009695506797560977
0.85,10,7,17,0.5789473684210527,0.0027193752459537812,1,0,-0.5772046005921174,0.05998789317863856,0.05094458168725157
0.85,11,6,17,0.631578947368421,0.011818544889515392,1,0,-0.5207898782357455,0.208447688853301,0.21067769987048837
0.85,12,5,17,0.6842105263157895,0.04189635565573302,1,0,-0.4057440925509158,0.5111997564449582,0.6485591889798313
0.85,13,4,17,0.7368421052631579,0.12056139919814846,1,0,-0.26794000363988846,0.8738420956845044,1.4628234762091112
0.85,14,3,17,0.7894736842105263,0.2797644635101797,1,0,-0.16265730567862935,1.1509018271615008,2.5857800447272763
0.85,15,2,17,0.8421052631578947,0.5203379829150268,1,0,-0.10613149407691624,1.299653962955484,3.88249352600986
0.85,16,1,17,0.8947368421052632,0.7759473472826771,1,0,-0.09125388915360677,1.3388055548589293,5.233573227547276
